,answer_count,articles_count,avatar_url,avatar_url_template,badge,follower_count,gender,headline,id,is_advertiser,is_followed,is_following,is_org,name,type,url,url_token,user_type
146,0,0,https://pic2.zhimg.com/v2-c16873b79d6ab8d2969c98fb369e02b0_is.jpg,https://pic2.zhimg.com/v2-c16873b79d6ab8d2969c98fb369e02b0_{size}.jpg,[],0,-1,小码猿,aae09ed2e261ef19cf4c7f088a9d1712,False,False,False,False,buzzted,people,http://www.zhihu.com/api/v4/people/aae09ed2e261ef19cf4c7f088a9d1712,buzzted,people
147,1,0,https://pic3.zhimg.com/v2-d28fd4db1b6b21081fb71def198f85ec_is.jpg,https://pic3.zhimg.com/v2-d28fd4db1b6b21081fb71def198f85ec_{size}.jpg,[],0,-1,美术高中生,f60492af2a158c5893247aca90259b97,False,False,False,False,阿道夫.谢,people,http://www.zhihu.com/api/v4/people/f60492af2a158c5893247aca90259b97,pi-nan-hai-57,people
148,1,0,https://pic3.zhimg.com/b95c090d21cad7523b4f1d0b4594b206_is.jpg,https://pic3.zhimg.com/b95c090d21cad7523b4f1d0b4594b206_{size}.jpg,[],1,0,,e13cb1c663260ee058d874fe3e025ac1,False,False,False,False,Duanduan,people,http://www.zhihu.com/api/v4/people/e13cb1c663260ee058d874fe3e025ac1,duany-4,people
149,0,0,https://pic4.zhimg.com/v2-5508133fdbdc535eb4d478c76d401da8_is.jpg,https://pic4.zhimg.com/v2-5508133fdbdc535eb4d478c76d401da8_{size}.jpg,[],0,0,,bb4e8cf255421c0826cf11ca4fb5e45f,False,False,False,False,阿司匹林,people,http://www.zhihu.com/api/v4/people/bb4e8cf255421c0826cf11ca4fb5e45f,a-si-pi-lin-54-66-82,people
150,0,0,https://pic4.zhimg.com/da8e974dc_is.jpg,https://pic4.zhimg.com/da8e974dc_{size}.jpg,[],0,-1,,a5fcc4264265188043e9306cefca5d1d,False,False,False,False,阿尔弗雷德,people,http://www.zhihu.com/api/v4/people/a5fcc4264265188043e9306cefca5d1d,a-er-fu-lei-de-26-85,people
151,7,0,https://pic4.zhimg.com/v2-92ac4c7b7c169b79de49413aa6cb8d5c_is.jpg,https://pic4.zhimg.com/v2-92ac4c7b7c169b79de49413aa6cb8d5c_{size}.jpg,[],0,-1,白日做梦者,e5816876f9cd6c9c1fe3bedeb9446eaf,False,False,False,False,灰森,people,http://www.zhihu.com/api/v4/people/e5816876f9cd6c9c1fe3bedeb9446eaf,hui-sen-83,people
152,0,0,https://pic4.zhimg.com/v2-5f58fd2e593a3548c0d0e712f76b83d8_is.jpg,https://pic4.zhimg.com/v2-5f58fd2e593a3548c0d0e712f76b83d8_{size}.jpg,[],1,0,看心情,3df88807d8412ead282fa16a82602ce2,False,False,False,False,啊哦,people,http://www.zhihu.com/api/v4/people/3df88807d8412ead282fa16a82602ce2,a-e-68-62-41,people
153,0,0,https://pic4.zhimg.com/da8e974dc_is.jpg,https://pic4.zhimg.com/da8e974dc_{size}.jpg,[],0,-1,,fd2a9784ba3c049b83140704ab8882f0,False,False,False,False,山乞,people,http://www.zhihu.com/api/v4/people/fd2a9784ba3c049b83140704ab8882f0,shan-qi-22-60,people
154,26,0,https://pic4.zhimg.com/v2-b9ae64e56b302ee117a9a8084ba69a02_is.jpg,https://pic4.zhimg.com/v2-b9ae64e56b302ee117a9a8084ba69a02_{size}.jpg,[],4,0,,d49ab9e05b1e470ccb0d19154375e17b,False,False,False,False,九琴百年,people,http://www.zhihu.com/api/v4/people/d49ab9e05b1e470ccb0d19154375e17b,jiu-qin-bai-nian-63,people
155,0,0,https://pic1.zhimg.com/v2-9e87b5df2f705825446b647eab3d13f0_is.jpg,https://pic1.zhimg.com/v2-9e87b5df2f705825446b647eab3d13f0_{size}.jpg,[],0,-1,,a49c1fc602196264265447517f4fd790,False,False,False,False,昇小晟,people,http://www.zhihu.com/api/v4/people/a49c1fc602196264265447517f4fd790,sheng-xiao-cheng-77,people
156,1,0,https://pic4.zhimg.com/v2-def1f53c9037931d6ffe7814a3f2c0d6_is.jpg,https://pic4.zhimg.com/v2-def1f53c9037931d6ffe7814a3f2c0d6_{size}.jpg,[],9,0,,3713fbd9a4830a8690928b5c5472fb12,False,False,False,False,钱德勒的女朋友,people,http://www.zhihu.com/api/v4/people/3713fbd9a4830a8690928b5c5472fb12,yunyi-ren,people
157,0,0,https://pic3.zhimg.com/1926d11d37a117ea23f4e33e32684ff0_is.jpg,https://pic3.zhimg.com/1926d11d37a117ea23f4e33e32684ff0_{size}.jpg,[],0,-1,,d1296bcfe126d9822e4169c48210b0b4,False,False,False,False,爱敏记,people,http://www.zhihu.com/api/v4/people/d1296bcfe126d9822e4169c48210b0b4,ai-min-ji,people
158,0,0,https://pic3.zhimg.com/f2ae9fc31286f26c43788b793635b3b0_is.jpg,https://pic3.zhimg.com/f2ae9fc31286f26c43788b793635b3b0_{size}.jpg,[],2,1,,ceebd9a1851108c3cbf51945a8121ad8,False,False,False,False,gokuson,people,http://www.zhihu.com/api/v4/people/ceebd9a1851108c3cbf51945a8121ad8,gokuson,people
159,22,0,https://pic3.zhimg.com/ae3f9604b7277eab83cc0c3df3906bf8_is.jpg,https://pic3.zhimg.com/ae3f9604b7277eab83cc0c3df3906bf8_{size}.jpg,[],3,1,借我那把枪吧，或者借我五毛钱。,c9ce4f1fd93d8cb02b6747680636931f,False,False,False,False,孙阳,people,http://www.zhihu.com/api/v4/people/c9ce4f1fd93d8cb02b6747680636931f,sunyang-5,people
160,0,0,https://pic4.zhimg.com/v2-4f7066543d1e18c5a7a23377499fbe81_is.jpg,https://pic4.zhimg.com/v2-4f7066543d1e18c5a7a23377499fbe81_{size}.jpg,[],0,1,英语,aa7c00c901c113f40ae6d01d8178898b,False,False,False,False,Jankin,people,http://www.zhihu.com/api/v4/people/aa7c00c901c113f40ae6d01d8178898b,fan-fan-fan-te-xi-47,people
161,0,0,https://pic2.zhimg.com/v2-c561dd24bda60f8bf6889d1b048a4133_is.jpg,https://pic2.zhimg.com/v2-c561dd24bda60f8bf6889d1b048a4133_{size}.jpg,[],0,-1,,13cdbe018a528fa8c87d089eadb406af,False,False,False,False,Edward,people,http://www.zhihu.com/api/v4/people/13cdbe018a528fa8c87d089eadb406af,edwrad-5,people
162,11,0,https://pic1.zhimg.com/v2-9bc9488d5283147fe93a2d25af519339_is.jpg,https://pic1.zhimg.com/v2-9bc9488d5283147fe93a2d25af519339_{size}.jpg,[],5,1,自学python中,047a6c112835d7bb813e9925f6f10eb1,False,False,False,False,黄先森,people,http://www.zhihu.com/api/v4/people/047a6c112835d7bb813e9925f6f10eb1,huang-xian-sen-62-54,people
163,0,0,https://pic4.zhimg.com/da8e974dc_is.jpg,https://pic4.zhimg.com/da8e974dc_{size}.jpg,[],0,1,,27de53cca0d2c86da7b2a39c4b7f3985,False,False,False,False,正太,people,http://www.zhihu.com/api/v4/people/27de53cca0d2c86da7b2a39c4b7f3985,zheng-tai-80-85,people
164,0,0,https://pic1.zhimg.com/0153ade8f7db7b3d2afa50b0db0ff697_is.jpg,https://pic1.zhimg.com/0153ade8f7db7b3d2afa50b0db0ff697_{size}.jpg,[],0,1,,7752abdff8e94664a4a06f24a4318161,False,False,False,False,小吴同学,people,http://www.zhihu.com/api/v4/people/7752abdff8e94664a4a06f24a4318161,jing-shui-21-62,people
165,0,0,https://pic4.zhimg.com/da8e974dc_is.jpg,https://pic4.zhimg.com/da8e974dc_{size}.jpg,[],3,-1,学生,33dfe506956e79eb59f2b34bc279b08c,False,False,False,False,柳絮,people,http://www.zhihu.com/api/v4/people/33dfe506956e79eb59f2b34bc279b08c,liu-xu-39-93,people
166,3,0,https://pic3.zhimg.com/v2-6becc2beac9dd22b302a11d3d502eaff_is.jpg,https://pic3.zhimg.com/v2-6becc2beac9dd22b302a11d3d502eaff_{size}.jpg,[],4,-1,,d3ce247fcd8060eb01ad59052d363dbb,False,False,False,False,奔跑的肖申克,people,http://www.zhihu.com/api/v4/people/d3ce247fcd8060eb01ad59052d363dbb,he-pei-yan-64,people
167,7,0,https://pic2.zhimg.com/v2-48bdca116881e32dcdcf381d8102491a_is.jpg,https://pic2.zhimg.com/v2-48bdca116881e32dcdcf381d8102491a_{size}.jpg,[],1,-1,我行过许多地方的桥，看过许多次数的云，喝过许多种类的酒，却……,534cc7088cc9c346898dac0f12bc4784,False,False,False,False,素梦瑾然,people,http://www.zhihu.com/api/v4/people/534cc7088cc9c346898dac0f12bc4784,su-meng-jin-ran-21,people
168,2,0,https://pic4.zhimg.com/da8e974dc_is.jpg,https://pic4.zhimg.com/da8e974dc_{size}.jpg,[],0,-1,学生,0c565d9339487cb9a9a1436ed3aa04ea,False,False,False,False,小茨,people,http://www.zhihu.com/api/v4/people/0c565d9339487cb9a9a1436ed3aa04ea,xiao-ci-96-31,people
169,0,0,https://pic4.zhimg.com/da8e974dc_is.jpg,https://pic4.zhimg.com/da8e974dc_{size}.jpg,[],4,-1,物理菜鸟,311db5d3ffc6308b816e43ba459f2b65,False,False,False,False,孙玉森,people,http://www.zhihu.com/api/v4/people/311db5d3ffc6308b816e43ba459f2b65,sun-yu-sen-51,people
170,2,0,https://pic4.zhimg.com/da8e974dc_is.jpg,https://pic4.zhimg.com/da8e974dc_{size}.jpg,[],0,-1,,2901e51d0f517e69d98239296f8d314d,False,False,False,False,猋发,people,http://www.zhihu.com/api/v4/people/2901e51d0f517e69d98239296f8d314d,biao-fa-69,people
171,5,0,https://pic1.zhimg.com/4e59fd9a2e093ab2f9e824081de5c9c9_is.jpg,https://pic1.zhimg.com/4e59fd9a2e093ab2f9e824081de5c9c9_{size}.jpg,[],1,-1,科技/电子,b2637c6e41430cfd91aad633d4b05fb9,False,False,False,False,沉梦昂志,people,http://www.zhihu.com/api/v4/people/b2637c6e41430cfd91aad633d4b05fb9,xu-gao-ji-95,people
172,3,0,https://pic4.zhimg.com/v2-ddf8258e47f342997ea2e74c8b30ed07_is.jpg,https://pic4.zhimg.com/v2-ddf8258e47f342997ea2e74c8b30ed07_{size}.jpg,[],0,0,学生,bf93fe37867e96371dc645ea257fb03c,False,False,False,False,宁然,people,http://www.zhihu.com/api/v4/people/bf93fe37867e96371dc645ea257fb03c,ning-ran-79,people
173,0,0,https://pic4.zhimg.com/37eb602412d87ab6e9484a0788fa79e3_is.jpg,https://pic4.zhimg.com/37eb602412d87ab6e9484a0788fa79e3_{size}.jpg,[],1,1,工程师,05bf9c93064ca9b02d6b28f2ea947ca5,False,False,False,False,登布李多,people,http://www.zhihu.com/api/v4/people/05bf9c93064ca9b02d6b28f2ea947ca5,li-zhi-cheng-70-32,people
174,0,0,https://pic4.zhimg.com/da8e974dc_is.jpg,https://pic4.zhimg.com/da8e974dc_{size}.jpg,[],0,-1,,bd642ec9eb531252d19844e3932d1df8,False,False,False,False,每天说梦话,people,http://www.zhihu.com/api/v4/people/bd642ec9eb531252d19844e3932d1df8,mei-tian-shuo-meng-hua,people
175,1,0,https://pic4.zhimg.com/da8e974dc_is.jpg,https://pic4.zhimg.com/da8e974dc_{size}.jpg,[],0,-1,,3f7163060c9ac916cfd63edbb129e9df,False,False,False,False,豆68,people,http://www.zhihu.com/api/v4/people/3f7163060c9ac916cfd63edbb129e9df,dou-68-49,people
176,0,0,https://pic2.zhimg.com/f031380feb64174ce64837193296991f_is.jpg,https://pic2.zhimg.com/f031380feb64174ce64837193296991f_{size}.jpg,[],0,0,材料狗,980b73cda49ed880c64d9b838d6f96b3,False,False,False,False,李大亮的迷妹儿,people,http://www.zhihu.com/api/v4/people/980b73cda49ed880c64d9b838d6f96b3,ma-cui-45,people
177,0,0,https://pic1.zhimg.com/d82cb5d907b35f9a28875d308556ecd8_is.jpg,https://pic1.zhimg.com/d82cb5d907b35f9a28875d308556ecd8_{size}.jpg,[],0,-1,,d29adae7da1efdb50b11221071efda50,False,False,False,False,童杰,people,http://www.zhihu.com/api/v4/people/d29adae7da1efdb50b11221071efda50,tong-jie-35,people
178,15,1,https://pic2.zhimg.com/v2-6e15b663537544ee7dfe1d45dea95b51_is.jpg,https://pic2.zhimg.com/v2-6e15b663537544ee7dfe1d45dea95b51_{size}.jpg,[],6,-1,做良心食品，品味人生品位，维护中国食品品牌信誉……,a47069a9420ad8e0d0b7626cf59efb00,False,False,False,False,心静则乐,people,http://www.zhihu.com/api/v4/people/a47069a9420ad8e0d0b7626cf59efb00,xin-jing-ze-le,people
179,0,0,https://pic2.zhimg.com/v2-74e73a10e410837c198549aac3f7eb66_is.jpg,https://pic2.zhimg.com/v2-74e73a10e410837c198549aac3f7eb66_{size}.jpg,[],0,-1,,0b8a1aaa978adba34ad3ecd8a2906c63,False,False,False,False,Alas,people,http://www.zhihu.com/api/v4/people/0b8a1aaa978adba34ad3ecd8a2906c63,alas-44,people
180,0,0,https://pic4.zhimg.com/da8e974dc_is.jpg,https://pic4.zhimg.com/da8e974dc_{size}.jpg,[],0,-1,,2bac942117be3e7a3b3e5589122730d5,False,False,False,False,风一样的月光,people,http://www.zhihu.com/api/v4/people/2bac942117be3e7a3b3e5589122730d5,feng-yiyang-de-yue-guang,people
181,0,0,https://pic3.zhimg.com/38d76fbe8_is.jpg,https://pic3.zhimg.com/38d76fbe8_{size}.jpg,[],4,1,,ca7fa55855ab912a76ebad6c173713dd,False,False,False,False,香蕉,people,http://www.zhihu.com/api/v4/people/ca7fa55855ab912a76ebad6c173713dd,xiang-jiao-59,people
182,0,0,https://pic4.zhimg.com/da8e974dc_is.jpg,https://pic4.zhimg.com/da8e974dc_{size}.jpg,[],0,-1,大学生,9bd84312470af730b926e72e0c5a8011,False,False,False,False,ForeverFighting,people,http://www.zhihu.com/api/v4/people/9bd84312470af730b926e72e0c5a8011,foreverfighting,people
183,11,0,https://pic1.zhimg.com/v2-07f1356f2277093bac53dcd95066a50a_is.jpg,https://pic1.zhimg.com/v2-07f1356f2277093bac53dcd95066a50a_{size}.jpg,[],22,1,别太不把自己当回事、别太把自己当回事、别太把别人当回事,4c35249e5771fd80ef87da551edcbdde,False,False,False,False,行者,people,http://www.zhihu.com/api/v4/people/4c35249e5771fd80ef87da551edcbdde,ding-jun-long-74,people
184,0,0,https://pic4.zhimg.com/da8e974dc_is.jpg,https://pic4.zhimg.com/da8e974dc_{size}.jpg,[],0,-1,大学生,e96409629c53019d8251c1519efec603,False,False,False,False,simplepowerful,people,http://www.zhihu.com/api/v4/people/e96409629c53019d8251c1519efec603,wu-jin-chao-26,people
185,0,0,https://pic4.zhimg.com/da8e974dc_is.jpg,https://pic4.zhimg.com/da8e974dc_{size}.jpg,[],0,-1,,690af131d98b436573a7be49ef7724d7,False,False,False,False,英哪,people,http://www.zhihu.com/api/v4/people/690af131d98b436573a7be49ef7724d7,ying-na-71,people
186,0,0,https://pic4.zhimg.com/da8e974dc_is.jpg,https://pic4.zhimg.com/da8e974dc_{size}.jpg,[],0,-1,赚钱,2a246b8cff1ceb7cd99c6c41dc383a16,False,False,False,False,亲吻你的脸,people,http://www.zhihu.com/api/v4/people/2a246b8cff1ceb7cd99c6c41dc383a16,qin-wen-ni-de-lian-39,people
187,0,0,https://pic3.zhimg.com/v2-05f27dc5b42fe6c1d6711a1bb2e1a041_is.jpg,https://pic3.zhimg.com/v2-05f27dc5b42fe6c1d6711a1bb2e1a041_{size}.jpg,[],0,1,差一年一个月一天一点一个时辰都不算一辈子,d5a2d46a04d5a5c722e5c614f34e2dd6,False,False,False,False,Dom烨,people,http://www.zhihu.com/api/v4/people/d5a2d46a04d5a5c722e5c614f34e2dd6,wang-xuan-45-45,people
188,4,0,https://pic4.zhimg.com/da8e974dc_is.jpg,https://pic4.zhimg.com/da8e974dc_{size}.jpg,[],0,-1,走路有点飘,5ccc10100c2148dd288f309f6e9b1f2c,False,False,False,False,南歌iic,people,http://www.zhihu.com/api/v4/people/5ccc10100c2148dd288f309f6e9b1f2c,nan-ge-iic,people
189,0,0,https://pic4.zhimg.com/da8e974dc_is.jpg,https://pic4.zhimg.com/da8e974dc_{size}.jpg,[],0,-1,,b932e874d1c496bdf1463f143032716b,False,False,False,False,马晨,people,http://www.zhihu.com/api/v4/people/b932e874d1c496bdf1463f143032716b,ma-chen-5-12,people
190,0,0,https://pic1.zhimg.com/v2-f2d0e9f48ef46519305393ea4069003b_is.jpg,https://pic1.zhimg.com/v2-f2d0e9f48ef46519305393ea4069003b_{size}.jpg,[],1,-1,产品设计,65774853c3d4ea52a784a6a307e690a3,False,False,False,False,汪思佚,people,http://www.zhihu.com/api/v4/people/65774853c3d4ea52a784a6a307e690a3,wang-si-yi-16-33-95,people
191,7,0,https://pic3.zhimg.com/449807faf616c73f2132addac3f264db_is.jpg,https://pic3.zhimg.com/449807faf616c73f2132addac3f264db_{size}.jpg,[],0,-1,,df5d902344b4cd77cc7ae7e6d265973a,False,False,False,False,买买提丶man,people,http://www.zhihu.com/api/v4/people/df5d902344b4cd77cc7ae7e6d265973a,mai-mai-ti-zhu-man,people
192,14,0,https://pic4.zhimg.com/da8e974dc_is.jpg,https://pic4.zhimg.com/da8e974dc_{size}.jpg,[],6,1,怎么有些人就这么不见了……,45cf47f4e60ffef02072ddbffe470b34,False,False,False,False,过江,people,http://www.zhihu.com/api/v4/people/45cf47f4e60ffef02072ddbffe470b34,guo-jiang-19,people
193,1,0,https://pic4.zhimg.com/v2-f664256f0f207d92161544c65c618897_is.jpg,https://pic4.zhimg.com/v2-f664256f0f207d92161544c65c618897_{size}.jpg,[],2,0,营销策划,6254afa25ad104ed6d408e1a904598fa,False,False,False,False,Purple,people,http://www.zhihu.com/api/v4/people/6254afa25ad104ed6d408e1a904598fa,yang-yishan-25,people
194,0,0,https://pic4.zhimg.com/da8e974dc_is.jpg,https://pic4.zhimg.com/da8e974dc_{size}.jpg,[],0,-1,,00859ee18daf7f133fb16daf529a823d,False,False,False,False,hhhhhhh,people,http://www.zhihu.com/api/v4/people/00859ee18daf7f133fb16daf529a823d,hhhhhhh-97-77,people
195,0,0,https://pic1.zhimg.com/5dbf4d4f2_is.jpg,https://pic1.zhimg.com/5dbf4d4f2_{size}.jpg,[],1,1,,16b07a3fbdcfc7a2839e562d6a177702,False,False,False,False,琥珀,people,http://www.zhihu.com/api/v4/people/16b07a3fbdcfc7a2839e562d6a177702,hu-po-39,people
196,0,0,https://pic4.zhimg.com/v2-68b6c389939a05b2c732159cec0d9084_is.jpg,https://pic4.zhimg.com/v2-68b6c389939a05b2c732159cec0d9084_{size}.jpg,[],0,1,只为了解,996cde285eff05d22586bd26590f7131,False,False,False,False,杜莫,people,http://www.zhihu.com/api/v4/people/996cde285eff05d22586bd26590f7131,pan-zhi-ming-59,people
197,0,0,https://pic2.zhimg.com/v2-f73fe4bb20924b72a1c41691659c3a14_is.jpg,https://pic2.zhimg.com/v2-f73fe4bb20924b72a1c41691659c3a14_{size}.jpg,[],2,-1,学生,08c3ddbb98f82cb4a930170367c4aafe,False,False,False,False,王月犁,people,http://www.zhihu.com/api/v4/people/08c3ddbb98f82cb4a930170367c4aafe,wang-yue-li-30,people
198,0,0,https://pic1.zhimg.com/997b10e10c188df8f98f020be30dcb67_is.jpg,https://pic1.zhimg.com/997b10e10c188df8f98f020be30dcb67_{size}.jpg,[],0,-1,,aa2fb6b125bb1c34d54f1bb0d93ce16b,False,False,False,False,朔漠蜻蜓,people,http://www.zhihu.com/api/v4/people/aa2fb6b125bb1c34d54f1bb0d93ce16b,shuo-mo-qing-ting,people
199,4,0,https://pic4.zhimg.com/8ed6499049036fae3a155e187a6dbcff_is.jpg,https://pic4.zhimg.com/8ed6499049036fae3a155e187a6dbcff_{size}.jpg,[],1,1,生活还算舒坦，未来不可期望,b293a63d1aee7c8dd5c4be754532f389,False,False,False,False,莫斯莫斯是莫斯啊,people,http://www.zhihu.com/api/v4/people/b293a63d1aee7c8dd5c4be754532f389,jiang-bo-35-86,people
